name,sex
marcin,E
marek,E
mariama,K
masar,E
mashar,E
maşide,K
matan,K
matem,E
mateusz,E
maver,K
mavuş,K
mayide,K
mayile,K
mayir,E
maynur,K
mayşeker,K
maysel,K
mazen,E
mazes,K
maziye,K
mazlüme,K
mebrule,K
mebure,K
mecbure,K
mecburiye,K
mecdulin,K
mecra,K
mecrum,E
medhat,E
media,K
mediye,K
mefal,K
mefaret,K
mefarettin,E
mefide,K
mefkure,E
mefküre,K
mehbare,K
mehbup,K
mehdiyar,K
mehemmed,E
meherrrem,E
mehlibar,K
mehman,E
mehmed,E
mehmetali,E
mehmetcan,E
mehmetemin,E
mehmethalit,E
mehmethan,E
mehmethanifi,E
mehmetnesim,E
mehmetsait,E
mehmetzahir,E
mehmüre,K
mehnur,K
mehri,K
mehriban,K
mehrican,K
mehrigül,K
mehtun,E
mekail,E
mekan,E
mekbule,K
mekiya,K
mekiye,K
mekkiye,K
mektup,K
melaha,K
melahat,K
meldanur,K
meleha,K
melehat,K
melekey,K
meleki,K
melihan,K
melihat,K
melihcan,E
melihe,K
melika,K
melikkan,K
meliknur,K
melul,K
memet,E
memetali,E
memetcan,E
memihan,K
memili,E
memnuniye,K
menci,E
mendo,E
mendufa,K
menduh,E
menduha,K
menendi,K
menfeat,K
menfiye,K
menhur,K
menica,K
menice,K
menife,K
meniş,K
menişan,K
menşür,K
menşüre,K
menzil,K
merali,E
meray,K
merba,K
merban,K
merda,K
merdali,E
merdane,K
merdiye,K
mergüze,K
merhuze,K
merim,K
meriman,K
merime,K
meriş,K
merivan,K
meriyem,K
mermi,K
mernur,K
mernuş,K
mertali,E
mertay,E
mertcan,E
mertullah,E
merva,K
mervan,E
mervane,K
mervem,K
mervenur,K
mervil,K
merya,K
meryam,K
meryemana,K
meryeme,K
merzuh,E
mesdan,E
meşgule,K
meşhut,E
meşküre,K
meşküriye,K
meslihan,K
mesni,E
mesret,E
mesrule,K
messud,E
messut,E
mesud,E
mesüde,K
mesudiye,K
mesuriye,K
mesüt,E
mesuthan,E
metecan,E
mettin,E
meveddet,K
mevlana,E
mevlida,K
mevlidiye,K
mevliya,K
mevliye,K
mevlüd,E
mevlude,K
mevlüdiye,K
mevlut,E
mevra,K
mevre,K
mevriye,K
mevtun,K
mevziye,K
meyase,K
meydin,E
meyese,K
meyhanim,K
meyhati,E
meyli,K
meymene,K
meyram,K
meyrem,K
meyser,K
mezhar,E
mezher,E
miat,E
michal,E
midi,E
mihail,E
mihdi,E
mihdiye,K
mihrab,K
mihraç,E
mihraç,K
mihrap,K
mihsin,E
mikail,E
mikdat,E
mikolaj,E
miktat,E
milay,E
milayim,E
milazim,E
milid,K
milyel,K
mimar,E
minel,K
minever,K
minevver,K
minibe,K
minire,K
minnaz,K
mintaha,K
minteha,K
mirac,E
mirac,K
mirace,K
miradiye,K
miralp,E
mirbadin,E
mirbek,E
mireş,K
mirhasan,E
miriye,K
mirsat,E
mirze,E
miseyne,K
mishat,E
misra,K
misri,K
misriye,K
mistan,E
mitad,E
mitat,E
miyasa,K
miyaser,K
miyasi,K
miyasser,K
miyese,K
miyeser,K
miyesser,K
mizgin,K
mizirap,E
mohammad,E
möhsim,E
mola,K
molla,E
monika,K
monis,E
mualla,K
muamber,E
muamer,E
muazez,K
muazzen,K
muazzes,K
mubarek,E
muberra,K
müberrah,K
müberya,K
mübetcel,K
mücade,K
mücahid,E
mücahide,K
mucahit,E
mücait,E
mücayit,E
mücdet,E
mücella,K
mücellib,E
mücelta,K
mucib,E
mücibe,K
mücteba,E
mücteba,K
müdavim,E
müddesir,E
müeser,K
müessere,K
müferra,K
müfid,E
mufide,K
müftah,E
mugaddes,K
mügan,K
mugatter,K
müğber,K
muhamet,E
muhammad,E
muhammedali,E
muhammer,E
muhammeriye,K
muhammetali,E
muharem,E
muhazim,E
muhbet,E
muhbet,K
muhdiye,K
muhib,E
muhibe,K
muhiddin,E
mühide,K
muhiye,K
mühreli,E
mühşide,K
mühsine,K
mühteber,K
muhtereme,K
muhteşemen,K
muhubbet,K
muhubet,K
muhutdin,E
muhuttin,E
muhyedin,E
muhyettin,E
muhyiddin,E
muhyittin,E
mujde,K
müjden,K
müjgan,K
müjgehan,K
müjgen,K
mukaddere,K
mukaddez,K
mukader,K
mukades,K
mükafat,K
mükail,E
mukatder,K
mukatdes,K
mukattere,K
mükayil,E
mükramin,E
mukrayil,E
mükrüme,K
mülayim,E
mülcem,E
mulfer,K
mülkicihan,K
mülkinaz,K
mülkiye,K
mülkü,E
mulla,E
mülüfe,K
mülüfer,K
mümeşir,K
mumine,K
mumtas,E
mümün,E
mümüne,K
münacettin,E
münadiye,K
münasiye,K
müne,K
münever,K
münevir,K
münevvere,K
münezzer,K
münib,E
munife,K
münik,E
munip,E
munir,E
münircan,E
münise,K
müntez,E
münüp,E
münür,E
münüre,K
munzire,K
murad,E
muradiye,K
muratcan,E
murathanabdu,E
mürcan,K
müret,K
müreyya,K
mürfide,K
mürivvet,K
mursel,E
mürselin,E
mürşid,E
mursine,K
mürşüt,E
mürten,K
mürteza,E
mürüfet,K
mürüvet,K
murvet,K
musab,E
musaburak,E
musafet,E
musamettin,E
müşaret,K
müseddin,E
müselahattin,E
müsemme,K
müşerrefe,K
müşkan,K
müşkünaz,K
muslu,E
müslum,E
müslümet,K
muştak,E
mustakiyma,K
mustan,E
müstecef,E
müşter,K
müşüde,K
müşüre,K
mutait,E
mütalip,E
mutlucan,E
muttalip,E
müttezim,K
mutullah,E
mutuş,E
müveyla,K
muzafer,E
muzafer,K
müzaffer,E
muzameddin,E
müzdelife,K
müzet,K
müzeyen,K
müzeyme,K
müzüde,K
nabahat,K
nabil,E
nacide,K
nacifer,K
nadan,K
nades,K
nadiha,K
nadik,E
nadile,K
nadiriye,K
nafel,E
nafer,E
nafier,K
nafii,E
nafizenur,K
nagihan,K
nahizer,K
nahsen,E
naide,K
naif,E
naife,K
naima,K
najeti,E
nalan,K
nalin,K
isimlergül,K
isimlert,E
namik,E
namike,K
namuk,E
nanifer,K
narcan,K
nargehan,K
narhanim,K
narhatun,K
nari,K
narinç,K
narmine,K
naşat,E
nasiba,K
nasif,E
nasihat,K
nasihe,K
nasim,E
nasimi,E
nasire,K
nasiybe,K
nasuf,E
natalia,K
natik,E
natike,K
navruz,K
navruze,K
nayet,K
naygihan,K
nayif,E
nayil,E
nayile,K
nayim,E
nayime,K
nayliye,K
nazander,K
nazangül,K
nazcan,K
nazdar,K
nazefet,K
nazegül,K
nazen,K
nazengül,K
nazeni,K
nazente,K
nazenti,K
nazez,K
nazgül,K
nazgüle,K
nazi,K
nazide,K
nazifer,K
nazike,K
naziker,K
nazile,K
nazilet,K
nazim,E
nazime,K
nazimet,K
nazimi,E
nazira,K
naziriye,K
naziye,K
naziyfe,K
nazli,E
nazli,K
nazlican,K
nazligül,K
nazlihan,K
nazlim,E
nazlim,K
nazliye,K
nazrife,K
nebat,K
nebattin,E
nebia,K
nebibe,K
nebide,K
nebiha,K
nebihat,K
necah,K
necai,E
necasi,E
necattin,E
necbiye,K
necdat,E
necet,E
necibullah,E
necife,K
necilal,K
necim,E
necima,K
necime,K
necip,E
neçir,E
necla,E
necla,K
neclat,E
neclay,K
necle,K
necmeddin,E
necmettin,E
necmiddin,E
necmittin,E
necser,K
necüde,K
necva,K
nedibe,K
nedife,K
nedriye,K
nedve,K
nedye,K
nefaret,K
nefes,K
nefide,K
nefiga,K
nefika,K
nefire,K
nefiya,K
nefiye,K
nefize,K
nefya,K
negihan,K
negül,K
nehari,K
nehide,K
nehime,K
nejdat,E
nejdet,E
nejdet,K
nejdi,E
nejdiye,K
nejla,K
nejmettin,E
nejmi,E
nejmiye,K
nelahat,K
nelda,K
nelli,K
nemrun,K
nerfide,K
nergahan,K
nergihan,K
nergiz,E
nergiz,K
nergül,K
nergün,K
nergüzel,K
neriban,K
neriç,K
nerkiz,K
nerman,E
nerman,K
nermiye,K
nerve,K
nervis,E
nerzan,K
nesai,K
nesfe,K
nesife,K
nesih,E
nesij,E
nesin,E
nesirin,K
neslahan,K
neslican,K
neslinur,K
nesra,K
nesrihan,K
nesrim,K
neşrin,K
neşriye,K
netife,K
nevaf,E
nevcihan,K
nevcihan,E
nevel,K
nevgin,K
nevgün,K
nevil,K
nevim,K
nevise,K
nevraz,K
nevrim,K
nevrize,K
nevse,K
nevsi,K
nevzer,K
nevzet,E
nevzete,K
nevziye,K
neyfinur,K
neysen,K
neytüllah,E
nezafettin,E
nezafiye,K
nezan,K
nezehat,K
nezengül,K
nezif,E
nezife,K
neziha,K
nezihan,K
nezihat,K
nezihet,K
neziye,K
neziyet,K
nezize,K
nezmi,E
nezrife,K
nice,K
nidal,E
nigar,K
nige,K
niğmet,K
nihari,K
nihaye,K
nikar,K
nikat,K
nila,K
nilcan,K
nilda,K
nildem,K
nilden,K
nilfer,K
nilgül,K
nilgun,K
nilifer,K
nilşah,K
nilsen,K
nilufer,K
nimetiye,K
nirgül,K
nisficihan,K
nispahi,K
nisret,E
niyase,K
nizameddin,E
nizgin,K
nofe,K
nofel,E
noman,E
noran,K
növfel,E
nuber,K
nudet,K
nudiye,K
nüdret,K
nüfer,E
nüfide,K
nuğman,E
nuhal,E
nuhi,E
nuhiye,K
nuhtullah,E
nüket,K
nükte,K
nülfer,K
nülgün,K
nülifer,K
nülüfer,K
nupelda,K
nura,K
nurale,K
nurali,E
nurane,K
nuraniye,K
nurat,K
nurayan,K
nurayi,K
nurbanü,K
nurberat,K
nurbetül,K
nurbolat,E
nurcay,K
nurcin,K
nurda,K
nurdagül,K
nurdamla,K
nurdaniye,K
nurdanur,K
nurdeniz,K
nurdöken,K
nureddin,E
nuren,K
nuretdin,E
nürettin,E
nurevşan,K
nurey,K
nurfatma,K
nurfen,K
nurfet,K
nurfiye,K
nurgen,K
nurgil,K
nurgüzel,K
nurhak,K
nürhan,K
nurhat,E
nurhayet,K
nurhuda,K
nurhun,K
nurican,E
nürice,K
nuriddin,E
nurihayat,K
nurisan,K
nurişen,K
nuristan,K
nuritdin,E
nurittin,E
nuriya,K
nuriyet,K
nurkadin,K
nurnisa,K
nurşa,K
nurşan,K
nurşat,K
nurseda,K
nürsel,K
nurselin,K
nursemi,K
nursenim,K
nursevcan,K
nursever,K
nurşide,K
nursifa,K
nursin,E
nursin,K
nursiye,K
nursuman,K
nürten,K
nurufe,K
nurus,K
nuruşah,K
nurva,K
nurven,K
nurya,K
nurziye,K
nüset,E
nüshet,K
nusrat,E
nusreddin,E
nüsret,E
nusur,E
nutfiye,K
nüveyde,K
nuveyre,K
nuzret,K
ny,E
nizamettin,E
oana,K
öbeydullah,E
oğulkan,E
oguzhan,E
oğuzorhan,E
ökkaş,E
olay,E
olçay,E
olga,K
olgacan,E
olgay,E
olgu,E
olgu,K
olgül,K
olğun,E
oliver,E
olkan,E
ömercan,E
ömerul,E
ömiriye,K
ömlüye,K
ömran,E
ömriye,K
ömrüm,K
ömrüye,K
ömürden,E
ömürhan,E
ömüriya,K
ömürnaz,K
önday,E
önder,E
önem,E
önem,K
onuray,E
onurcan,E
orçin,K
ordunç,E
orlinda,K
öskan,E
östürk,E
över,E
özali,E
ozan,E
özaydin,E
özcem,E
özde,K
özdem,K
özgecan,K
özgehan,K
özgenaz,K
özgenur,K
özgücan,E
özgünalp,E
özkay,E
özkenan,E
özlemin,E
öznür,K
pakizer,K
paşa,E
paşali,E
paşey,K
pawel,E
pehlil,E
pehlivan,E
pehlül,E
pehman,K
pektaş,E
pelda,K
pelinsu,K
pelir,E
pembesin,K
pembi,K
pembiş,K
pempe,K
penbe,K
penpe,K
peral,K
peray,K
percihan,K
perdane,K
peria,K
perihannur,K
perim,K
perinaz,K
periş,K
perişan,K
perizade,K
perizan,K
pernur,K
pevrül,E
pevziye,K
peyami,E
peyda,K
peyran,K
peyruze,K
piltan,K
pinar,E
pinar,K
piotr,E
pirahmet,E
pirhasan,E
piril,K
polatkan,E
pori,K
przemyslaw,E
pusat,E
rabbiye,K
rabiha,K
rabike,K
rabiya,K
rabiye,K
radim,E
radiye,K
rafal,E
rafig,E
rafika,K
rafike,K
rafiye,K
ragayip,E
ragib,E
ragip,E
ragup,E
rahan,K
rahcan,K
rahide,K
raime,K
rais,E
raize,K
rakife,K
rakite,K
rakiye,K
ramadan,E
rametullah,E
ramize,K
ramona,K
ramziye,K
raniya,K
raşan,K
raşen,K
rasik,E
raşike,K
rasul,E
ravent,E
raviye,K
rayat,E
rayif,E
rayim,E
rayla,K
raz,K
razinan,K
rebihat,K
rebiş,K
recail,E
recayi,E
receb,E
recepali,E
recudiye,K
redda,K
redife,K
refa,K
refahattin,E
refail,E
refan,K
refat,E
refike,K
refiya,K
regaib,E
rehim,E
rehime,K
rekiya,K
remazan,E
remezan,E
remiha,K
remus,E
renan,E
renata,K
rengül,K
renin,K
reşalet,K
resmi,K
resül,E
resulcan,E
revaha,E
revasiye,K
revhi,E
revşi,K
revzete,K
reyide,K
reyis,E
reyzan,K
rezge,K
ridvan,E
ridvane,K
rifa,K
rifki,E
rihan,K
rime,K
riskiye,K
rivayet,K
riyad,E
riyat,E
riyhane,K
riza,E
rizan,E
rizgar,E
rizk,E
rizkiye,K
rizvan,E
robert,E
rohat,E
rohat,K
rojbin,K
rojda,K
rojdiyar,K
rojin,K
rojnu,K
rolkay,E
romulus,E
roşan,K
rowena,K
rozan,K
rozcan,K
rubaşa,K
rüçan,E
ruçhan,E
rufat,E
rüfet,E
rufi,E
rüfiye,K
rüğzan,K
ruhat,K
ruhevza,K
ruhide,K
ruhser,K
ruhyete,K
rüjdiye,K
ruken,E
ruken,K
rukhiya,K
rukide,K
rukkiye,K
ruknettin,E
rukuya,K
rüküye,K
rükye,K
rumeysa,K
rumi,E
rurten,K
rüsan,E
ruşan,K
rüşdi,E
rüşen,E
rustem,E
saadin,E
sabahatdin,E
sabahettin,E
sabahi,E
sabahittin,E
sabahiye,K
şabanül,E
sabattin,E
şabettin,E
sabihat,K
sabihe,K
sabike,K
sabile,K
sadat,E
sade,K
sadeddin,E
şadem,K
saden,K
sadenur,K
sadet,E
sadet,K
sadetdin,E
sadeti,K
şadettin,E
sadi,E
sadife,K
sadik,E
sadika,K
sadikar,K
sadike,K
şadiman,K
şadime,K
sadin,E
sadinaz,K
sadise,K
sadittin,E
sadiye,K
sadulla,E
şafaat,E
safaniye,K
safariye,K
şafer,K
safet,E
safetullah,E
safide,K
şafii,E
safikar,K
safile,K
safine,K
safinez,K
safiya,K
safiyye,K
safura,K
safure,K
safvet,K
sagip,E
şaha,K
şahab,E
sahabe,K
şahabeddin,E
sahare,K
şahdiye,K
şahender,K
şaheste,K
şahhüseyin,E
şahide,K
şahidi,E
sahife,K
şahimerdan,E
şahinaz,K
şahinde,K
şahinder,K
şahine,K
şahiser,K
şahismail,E
şahiye,K
şahize,K
şahizer,K
şahmar,E
şahmettin,E
şahnuray,K
sahre,K
şahriban,K
sahriye,K
şahsene,K
şahsenem,K
şahsine,K
şahzende,K
şahziye,K
said,E
şaide,K
şaile,K
şaizer,K
sakime,K
sakip,E
salahaddin,E
salahattin,E
salahettin,E
salahittin,E
salami,E
salen,K
salha,K
şali,E
saliç,K
salice,K
salif,E
salihcan,E
salihe,K
salimet,K
saliya,K
saliye,K
salli,E
salper,E
şamazet,K
samed,E
sametcan,E
samia,K
samican,E
şamili,E
samittin,E
şammas,E
samra,K
sandra,K
şanize,K
şanli,E
sanur,K
şara,K
şarafettin,E
saray,K
sarayi,K
sargin,E
sari,E
sari,K
sarigül,K
sariye,K
sarya,K
sascha,E
satan,E
sati,E
sati,K
satia,K
satilmiş,E
şatir,E
satiye,K
satrettin,E
savci,E
şavki,E
şayda,K
sayeddin,E
sayfe,K
saygin,E
şayibe,K
sayid,E
sayile,K
sayim,E
sayime,K
sayin,E
şayip,E
şayiste,K
sayit,E
şayizar,K
sayme,K
sayre,K
sayriye,K
şayzar,K
şazie,K
şazime,K
şazimet,K
sead,E
seadet,K
sebahaddin,E
sebahatdin,E
sebahiddin,E
sebahittin,E
sebahiye,K
sebahniye,K
sebahnur,K
sebaittin,E
sebattin,E
sebaye,K
sebehat,K
sebğet,E
sebgetullah,E
sebigül,K
sebiha,K
sebihat,K
sebila,K
sebilay,K
sebir,K
sebiyha,K
sebla,K
secaattin,E
seçgin,K
seçgün,K
seçin,K
sedahat,K
sedaket,K
seday,K
sedefye,K
sedife,K
sedika,K
sedirye,K
sediye,K
sedrettin,E
sefade,K
sefadiye,K
sefagül,K
sefanur,K
sefayin,E
sefegül,K
seferiye,K
seffannur,K
şefi,E
şefie,K
şefike,K
sefil,E
sefilay,K
sefine,K
sefiyan,K
şefiye,K
sefkan,E
şefket,E
şefki,E
sefuriye,K
segah,K
şehabettin,E
şehali,E
sehel,K
sehergülü,K
şehide,K
şehinaz,K
sehirnaz,K
şehmus,E
sehne,K
şehnur,K
sehra,K
şehreban,K
şehri,K
şehristan,K
şehruban,K
şehrüzan,K
sehure,K
şehza,K
seithan,E
sejda,K
şekim,E
şekir,K
şeküre,K
sekvan,E
selahaddin,E
selahatdin,E
selahatin,E
selahattin,E
selaheddin,E
selahi,E
selahiddin,E
selahittin,E
şelale,K
selam,E
selamet,E
selamet,K
selametdin,E
selamettin,E
selami,E
selamik,E
selatin,E
selattin,E
selbi,K
selbin,K
selbinaz,K
selbiye,K
selçen,K
selçin,K
selcuk,E
selden,K
selehattin,E
selemin,E
selenay,K
selfinaz,K
selhaddin,E
seliha,K
selima,K
selimiye,K
selimşah,K
selinay,K
selincan,K
selmaye,K
selme,K
selmihan,K
selnay,K
selsebil,K
selvan,K
selvane,K
selvent,K
selver,E
selver,K
selvim,K
selvinas,K
selviye,K
semaha,K
semahir,K
semal,E
şemam,K
semat,K
sematin,E
semehet,K
semia,K
semihan,K
semihe,K
semilay,K
semina,K
semira,K
şemiran,K
şemistan,E
semiya,K
şemiye,K
semiz,K
semral,K
semran,K
semrin,K
semriye,K
şemsa,K
şemse,K
şemseddin,E
şemsihan,K
şemsinur,K
şemsittin,E
semyan,K
senadin,E
senan,E
şenbahar,K
sencar,E
sencay,E
sendur,E
şengezer,E
şenil,K
şennaz,K
şenül,K
seraceddin,E
seracettin,E
şerafeddin,E
seral,E
seral,K
şerban,K
serbent,K
sercay,E
serçim,K
serçin,E
serçin,K
serda,E
serda,K
serdaç,E
serdarbey,E
serdegül,K
serdihan,K
şerefbey,E
şerefetdin,E
şerefettin,E
serem,K
serenay,K
serep,K
serezli,E
şerfe,K
serfet,E
serfin,K
serfinaz,K
serfirat,E
sergey,E
sergünay,K
serhad,E
serhatmehmet,E
şerifegül,K
şerifnur,K
seriha,K
serihan,K
şerine,K
seriye,K
şerize,K
serkant,E
sermail,K
şerman,K
sermil,K
sermin,K
sermiye,K
serper,E
serrap,K
sertan,E
sertaş,E
servan,E
şervim,K
servin,K
serya,K
sesil,K
setenay,K
seva,K
sevban,E
sevcihan,K
sevcin,K
sevdagül,K
sevdakar,E
sevdal,K
sevdanur,K
sevdegül,K
sevdi,E
sevdinar,K
seve,K
sevgil,K
sevgin,K
sevginar,K
sevgiser,K
sevgison,K
sevgizar,K
sevgünar,K
sevibe,K
sevider,K
şevika,K
şevike,K
sevila,K
sevile,K
sevilnur,K
sevim,K
şevin,K
seviye,K
şevkan,K
şevke,K
sevkiyat,K
şevkiyet,K
sevla,K
sevlan,K
şevle,K
sevli,K
sevligül,K
sevliye,K
şevma,K
sevra,K
seyahat,K
şeyba,K
seybe,K
seycan,K
seyde,K
seydihan,E
seydiye,K
seydo,E
seydullah,E
seyfa,K
seyfeddin,E
seyfet,E
seyfetullah,E
seyfiddin,E
seyfittin,E
seyfun,K
şeyhamit,E
şeyhmus,E
şeyhmuz,E
şeyho,E
seyid,E
seyide,K
seyidhan,E
seyifali,E
seyir,E
seyitahmet,E
seyitali,E
şeyman,K
şeymanur,K
şeyme,K
şeynaz,K
seynur,K
seyra,K
şeyva,E
seyyane,K
seyyar,E
seyyat,E
seyyid,E
seyyidullah,E
sezair,E
sezaner,K
sezanur,K
sezar,E
sezayi,E
sezcan,K
sezihan,K
sezilan,K
shahram,E
siber,K
sida,K
sidar,E
sidar,K
siddi,K
siddik,E
siddika,K
side,K
sidem,K
sidik,E
sidika,E
sidika,K
sidiret,K
sidki,E
sidret,K
siğnem,K
şih,E
siham,E
şihmehmet,E
şihmus,E
sila,K
şilan,K
silanur,K
silay,E
silay,K
silma,K
silver,K
şima,K
simamperi,K
simel,K
şimet,E
simgenur,K
simla,K
simnare,K
simon,E
sinangül,K
sinanperi,K
şinay,K
sinef,K
sinemis,K
sino,E
sipan,K
şipir,K
şirinaz,K
şirinnaz,K
şirivan,K
sirma,K
sirmahan,K
sirri,E
sisan,K
sisi,K
sitdik,E
sitdika,K
sitem,E
sitem,K
siti,K
sitizübeyda,K
sitki,E
sittik,E
sittika,K
sittike,K
sitto,K
siyahi,E
siyami,E
şiyar,E
şiyar,K
siyaset,K
siyasi,E
siyen,K
şöhrat,E
solma,K
sona,K
şöret,K
sosi,K
söylemez,K
söyler,K
süheyla,E
stefan,E
stephanie,K
suad,K
suada,K
suade,K
suadiye,K
şüal,K
şuap,E
şuayb,E
şuayben,E
şuayip,E
şüayp,E
şuayüp,E
süber,K
subhani,E
subutiye,K
sücaattin,E
sücaettin,E
sucan,K
südiye,K
südriye,K
süeyla,K
sugat,E
suhal,K
süham,K
şüheda,E
şuheda,K
sühem,K
süheyda,K
suheyl,E
süheyla,K
şuhule,K
şükren,K
şükret,E
şükri,E
şükriyen,K
şükrüye,K
şüküfe,K
şükür,E
sülahi,K
sülbiye,K
sülbüye,K
şüle,K
şulehan,K
süleybe,K
süleyha,K
süleyla,K
suleyman,E
sülfidan,K
sulhattin,E
sulhuye,K
sullhattin,E
sultane,K
sultani,K
sultaniye,K
sümeray,K
sümerra,K
sümerya,K
sümeye,K
sumeyra,K
sümeyya,K
sümeyye,E
sümeyye,K
summani,E
sümra,K
sunacan,K
sündüz,K
süner,K
suphan,E
süphiye,K
supho,K
şura,K
surahanim,K
sürahi,K
suray,E
surayye,K
sürbüye,K
sürecettin,E
suret,K
sureyya,K
süreyye,K
sürhap,E
süriye,K
surreya,K
sürün,K
susam,K
susan,K
süsdem,K
süsenber,K
susin,K
süsli,K
sütya,K
şuule,K
süveyla,K
süyer,E
şüyüp,E
süzan,K
suzay,K
süzem,K
süzer,K
süziyen,K
svetlana,K
tabip,E
tabire,K
tacdin,E
taceddin,E
taciddin,E
tacider,K
tacittin,E
taçlan,K
tahayasin,E
tahide,K
tahip,E
tahsime,K
takittin,E
talan,K
talat,E
talet,E
taleyha,K
tamara,K
tamarya,K
tamcihan,K
tancu,E
tanem,K
tannur,K
tansuhan,E
tanya,K
tarfa,K
tarika,K
tarjan,E
taş,E
tasie,K
taşkin,E
taşkinege,E
tasvire,K
taumani,E
taybet,K
tayibe,K
tayip,E
tayiva,K
tayyer,E
tayyib,E
tayyibet,K
tayyübe,K
teberik,K
tefekkül,K
tefik,E
teknaz,K
telat,E
telnur,K
temami,K
temim,E
temmuz,E
temraz,E
temur,E
tenzile,K
tenzire,K
tercen,K
teslim,E
teslime,K
tesmiye,K
tevfide,K
teybet,K
teycan,K
teyfik,E
teyibe,K
teyup,E
teyyar,E
tezebey,E
timsal,K
tinmaz,E
tohit,E
tokhtaubai,E
tolğa,E
tomasz,E
topi,E
tüba,K
tübe,K
tüberk,E
tubiye,K
tuce,K
tuğbahan,K
tuğbanur,K
tuğberk,E
tuğça,K
tuğcan,E
tuğce,K
tuğçehan,K
tügen,K
tuğmen,E
tuğnil,K
tuğrulhan,E
tulay,K
tule,K
tulin,K
tülü,K
tumen,E
tüncay,E
tunçtugay,E
türab,E
turabi,E
turafiye,K
türcan,K
turcayin,K
turcein,K
turceun,K
turcihan,K
türciye,K
turğay,E
turğut,E
türkan,K
turkay,E
turkay,K
türken,K
türkşan,K
türküler,K
türkün,K
türkyilmaz,E
turnel,K
tursun,E
tursun,K
tutkucan,K
tüzen,K
tüzin,K
tzemile,K
ubeyit,E
üçler,E
ufeyra,K
uğraş,E
ugur,E
uğurkan,E
uhut,E
ükke,K
ülbiye,K
ülfani,E
ülfiye,K
ülgar,K
ülkay,K
ülki,E
ülki,K
ülkinar,K
ülkiye,K
ülküme,K
ülküsen,K
ülmiye,K
ülvi,E
ülviye,K
ülya,K
umahan,K
ümeysa,K
ümgül,K
ümithan,E
ümmahan,K
ummahani,K
ummani,K
ümmehan,K
ümmen,K
ümmihan,K
ümmü,K
ümmügül,K
ümmügülsüm,K
ümmügülsün,K
ümmuhan,K
ummuhani,K
ümmülü,K
ümmünihan,K
ümmüran,K
ümmüşan,K
ümmüsü,K
ümmüsün,K
ümmüye,K
umran,K
ümray,K
ümre,K
ümşan,K
ümsel,K
ümügül,K
umuhan,K
ümülgülsüm,K
umurhan,E
ümüş,K
umuşan,K
ümüşen,K
ümüsün,K
ümüt,E
ümüt,K
umutcan,E
ünlühan,K
unur,E
ünzüle,K
urakkuş,K
urartu,E
ürfet,E
ürfet,K
ürfettin,E
ürfi,E
urkiya,K
urkiye,K
urkuş,K
ürküye,K
uruç,K
ürüşan,K
üryan,E
üsame,E
usamettin,E
useme,E
üseyin,E
üseyt,E
utkucan,E
üveyda,K
üveyis,E
uyanser,K
uyariş,E
üzeme,K
üzeybe,K
üzlife,K
uzlufe,K
üzüme,K
uğur,E
vadedin,E
vadha,K
vahdeddin,E
vahdi,E
vaide,K
vali,E
validiye,K
vargin,E
varlik,K
vasif,E
vasile,K
vasiyle,K
vatangül,K
vaysal,E
vecdan,E
veciben,K
vecide,K
veciye,K
vedad,E
vediha,K
vehide,K
vehiye,K
veis,E
vejdi,E
velaattin,E
velat,E
velattin,E
velitdin,E
velittin,E
verdal,K
verde,K
verdi,K
verdiat,E
vesile,K
vesiyle,K
vesme,K
vethan,K
veysal,E
veyseddin,E
veysiye,K
vezat,E
vezir,E
veznegül,K
vezrife,K
vicidan,K
vidat,K
vidayet,K
videt,K
vige,K
vijdan,K
vilayet,K
vildane,K
viyan,K
wioletta,K
wojciech,E
yadigar,E
yadigar,K
yadikar,E
yadikar,K
yadiker,K
yadin,E
yağfes,E
yağiz,E
yağizcan,E
yakub,E
yalçin,E
yalçinkaya,E
yalgin,E
yalim,E
yalin,E
yamin,E
yanki,E
yanki,K
yansi,E
yardim,E
yaren,K
yarkin,E
yaşaddin,E
yaşagül,K
yasal,E
yaşariye,K
yaşarnuri,E
yaşat,E
yaşattin,E
yaşegül,K
yasemen,K
yasevil,K
yasime,K
yasir,E
yasmin,K
yavize,K
yaze,K
yazgi,K
yazi,K
yeda,E
yekbun,K
yekcan,E
yekda,E
yektacan,E
yelim,K
yelis,K
yelsu,K
yemliha,E
yeniay,K
yerkyegul,K
yerkyejan,K
yeşer,K
yeşeren,K
yeşilay,K
yesire,K
yeteriye,K
yetgin,E
yigit,E
yiğitalp,E
yigitcan,E
yigiter,E
yihya,E
yilay,E
yildan,K
yildir,E
yildiran,E
yildiray,E
yildiray,K
yildirim,E
yildiz,E
yildiz,K
yilmaz,E
yilmaz,K
yonis,E
yonus,E
yosif,E
yudum,K
yunis,E
yunise,K
yünüs,E
yunusemre,E
yurda,E
yurda,K
yurdun,E
yurtsenin,E
yuşa,E
yusna,K
yüsra,K
yüsuf,E
yusufhan,E
zadife,K
zafercan,E
zafiye,K
zahfer,K
zahi,E
zahid,E
zahtinur,K
zahure,K
zakine,K
zale,K
zaliha,E
zaliha,K
zana,E
zari,E
zariye,K
zayide,K
zebirce,K
zede,K
zedef,K
zeha,K
zeher,K
zehide,K
zehni,E
zehni,K
zehniye,K
zehragül,K
zehranur,K
zehre,K
zekai,E
zekariya,E
zekariye,E
zekayi,E
zekeriye,E
zekeriyya,E
